,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1,0.193069772888325,1.2648552168552958,1.2648552168552958,0.5428675439323859,0.49417133613238345,0.49417133613238345,1.2648552168552958,1.2648552168552958,1.2648552168552958,1.2648552168552958,0.5428675439323859,0.49417133613238345,0.49417133613238345,1.3894954943731375,1.2648552168552958,1.2648552168552958,1.2648552168552958,0.5428675439323859,0.49417133613238345,0.49417133613238345,1.2648552168552958,1.2648552168552958,1.3894954943731375,1.3894954943731375,0.5428675439323859,0.49417133613238345,0.49417133613238345,1.2648552168552958,1.2648552168552958,1.2648552168552958,1.2648552168552958,0.5428675439323859,0.49417133613238345,0.5428675439323859,1.2648552168552958,1.2648552168552958,1.2648552168552958,1.2648552168552958,0.5428675439323859,0.49417133613238345,0.49417133613238345,1.2648552168552958,1.3894954943731375,1.2648552168552958,1.2648552168552958,0.5428675439323859,0.49417133613238345,0.49417133613238345,1.3894954943731375,1.2648552168552958
2,0.1757510624854792,1.2648552168552958,0.5428675439323859,0.5428675439323859,0.49417133613238345,0.49417133613238345,1.2648552168552958,1.2648552168552958,1.2648552168552958,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,1.3894954943731375,1.2648552168552958,1.2648552168552958,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,1.2648552168552958,1.2648552168552958,1.3894954943731375,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,1.2648552168552958,1.2648552168552958,1.2648552168552958,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.5428675439323859,1.2648552168552958,1.2648552168552958,1.2648552168552958,0.5428675439323859,0.5428675439323859,0.49417133613238345,0.49417133613238345,1.3894954943731375,1.3894954943731375,1.2648552168552958,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,1.3894954943731375,1.2648552168552958
3,0.1757510624854792,0.5428675439323859,0.49417133613238345,0.5428675439323859,0.49417133613238345,0.49417133613238345,1.2648552168552958,1.2648552168552958,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,1.2648552168552958,1.2648552168552958,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,1.2648552168552958,1.2648552168552958,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,1.2648552168552958,1.2648552168552958,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.5428675439323859,1.2648552168552958,1.2648552168552958,0.5428675439323859,0.49417133613238345,0.5428675439323859,0.49417133613238345,0.49417133613238345,1.2648552168552958,1.2648552168552958,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,1.2648552168552958,1.2648552168552958
4,0.1757510624854792,0.49417133613238345,0.49417133613238345,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.9540954763499939,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,1.0481131341546859,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.9540954763499939,0.5963623316594643,0.5428675439323859,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.9540954763499939,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.5428675439323859,0.9540954763499939,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.5428675439323859,0.49417133613238345,0.49417133613238345,1.0481131341546859,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.9540954763499939,0.5428675439323859
5,0.1757510624854792,0.49417133613238345,0.49417133613238345,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.5428675439323859,0.5428675439323859,0.5428675439323859,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.5428675439323859,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345,0.49417133613238345
6,0.1757510624854792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.193069772888325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.193069772888325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.193069772888325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
